id_de_compañia,niu,id_contrato,nombre_de_la_compañia,operador_de_red,ciudad,direccion,medidor,ip,apn
Frt26246,14087333,20546.0,BOMBA FOODS SAS CRA 37 # 10-303 BODEGA 20 ACOPI,EMCALI CALI,YUMBO,CRA 37 # 10-303 BODEGA 20 ACOPI,23103157.0,10.196.58.106,BIA.TIGO.COM
Frt36868,18497019,17508.0,Q23,AIRE CARIBE_SOL,BARRANQUILLA,CR 50 48 227 P 1 LOC 2930,23021094.0,10.196.57.32,BIA.TIGO.COM
Frt36871,17918099,17559.0,Q54,AFINIA CARIBE_MAR,SINCELEJO,CR 19 CL 23 12,23102061.0,10.196.6.74,BIA.TIGO.COM
Frt59427,863317,19834.0,Oportunidad de Lecherías Del Occidente Sas briceño pueblo viejo- sopo,ENEL CUNDINAMARCA,SOPÓ,briceño pueblo viejo- sopo,23102012.0,10.87.208.206,BIA.CLARO.COM.CO
Frt59352,18814626,19397.0,Copservir Ltda CR 88 MZ 177-9 LOC 101,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 88 MZ 177-9 LOC 101,23081130.0,10.196.59.7,BIA.TIGO.COM
Frt60621,19453123,17315.0,Miniso Colombia S.A CL 44 10-91 LOC 40A,AFINIA CARIBE_MAR,MONTERÍA,CL 44 10-91 LOC 40A,23123453.0,10.87.211.187,BIA.CLARO.COM.CO
Frt59553,17132335,14772.0,Panadería Zulima CL 21 CR 17 - 68 ,AIRE CARIBE_SOL,SABANALARGA,CL 21 CR 17 - 68 ,23101058.0,10.196.7.6,BIA.TIGO.COM
Frt59909,21338547,19758.0,Dromedicas del oriente (farmanorte) CL 20A # CR 16 - 77 LOC 11 CV7544,AIRE CARIBE_SOL,SABANALARGA,CL 20A # CR 16 - 77 LOC 11 CV7544,23101345.0,10.196.55.232,BIA.TIGO.COM
Frt59558,18346590,18308.0,AGROPECUARIA CH SAS  CARRT A SANTA LUCIA # KM 4 - 1 P 1 SEGE 1 AV9299,AIRE CARIBE_SOL,SUAN,CARRT A SANTA LUCIA # KM 4 - 1 P 1 SEGE 1 AV9299,23081205.0,10.196.58.246,BIA.TIGO.COM
Frt59440,997595,19833.0,Oportunidad de Lecherías Del Occidente Sas ct madrid rosal,ENEL CUNDINAMARCA,MADRID,ct madrid rosal,23101204.0,10.87.213.112,BIA.CLARO.COM.CO
Frt59885,19729533,16018.0,Hotel Aquarius CL 3A # 10 - 20,AIRE CARIBE_SOL,TUBARÁ,CL 3A # 10 - 20,23041161.0,10.196.7.8,BIA.TIGO.COM
Frt59496,30081592,19751.0,UHMA S.A.S. CLL 26 CRA 1A-35 LOC 101,AIRE CARIBE_SOL,SANTA MARTA,CLL 26 CRA 1A-35 LOC 101,37243186725.0,10.196.7.35,BIA.TIGO.COM
Frt59510,19378174,19399.0,Copservir Ltda CR 2 7-61 APTO 02,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 2 7-61 APTO 02,23121177.0,10.196.57.217,BIA.TIGO.COM
Frt59886,17348252,18282.0,Almacén sensación CL 19 # CR 4 - 80,AIRE CARIBE_SOL,SANTA MARTA,CL 19 # CR 4 - 80,23113045.0,10.196.72.16,BIA.TIGO.COM
Frt59941,21249920,17322.0,Miniso Colombia S.A CL 28 CR 25B-365 LOC 1137,AFINIA CARIBE_MAR,SINCELEJO,CL 28 CR 25B-365 LOC 1137,23083012.0,10.87.218.224,BIA.CLARO.COM.CO
Frt47418,429503,101.0,INSURGENTES SEDE CLL 56,ENEL CUNDINAMARCA,Bogotá D.C.,Calle 56 # 5-21 Int. 1,22091084.0,10.196.1.29,BIA.TIGO.COM
Frt43325,441529,327.0,JESUS MARIA - CHAPINERO 57,ENEL CUNDINAMARCA,Bogotá D.C.,Carrera 8 # 57- 63,22091078.0,10.196.73.31,BIA.TIGO.COM
Frt30528,399388,319.0,PLASTICOS MONACO S.A.S. - CUENTA 1,ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 21 42-30 INT 3,22053104.0,10.196.0.233,BIA.TIGO.COM
Frt31205,2312161,320.0,PLASTICOS MONACO S.A.S. - CUENTA 2,ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 21 42-40,22053105.0,10.87.215.9,BIA.CLARO.COM.CO
Frt30421,4379,321.0,PLASTICOS MONACO S A S CRA 43A 20C 50 ,ENEL CUNDINAMARCA,Bogotá D.C.,CRA 43A 20C 50,22053107.0,10.87.213.219,BIA.CLARO.COM.CO
Frt31212,43713,322.0,PLASTICOS MONACO S.A.S. - CUENTA 4,ENEL CUNDINAMARCA,Bogotá D.C.,CRA 43A 20C 70,22053167.0,10.196.1.19,BIA.TIGO.COM
Frt30530,403712,323.0,PLASTICOS MONACO S.A.S. - CUENTA 5,ENEL CUNDINAMARCA,Bogotá D.C.,CRA 43A 20C 67,22053168.0,10.87.213.218,BIA.CLARO.COM.CO
Frt42615,5.5711e+16,325.0,CC EL DIAMANTE CLL 134,EPM ANTIOQUIA,MEDELLÍN,CL 51 # 73 - 134,22053242.0,10.196.1.9,BIA.TIGO.COM
Frt43647,5.5711e+16,326.0,CC EL DIAMANTE CLL 120,EPM ANTIOQUIA,MEDELLÍN,CL 51 # 73 - 120,22053243.0,10.196.0.221,BIA.TIGO.COM
Frt47583,528751,316.0,KEEP & GO SEDE CLL 72,ENEL CUNDINAMARCA,Bogotá D.C.,Cll. 71 C N° 29 b- 42,22091085.0,10.87.213.158,BIA.CLARO.COM.CO
Frt47584,3913302,317.0,KEEP & GO SEDE CLL 144,ENEL CUNDINAMARCA,Bogotá D.C.,Cra 46 N° 144-62,22091087.0,172.24.9.128,XMAASRTIOT
Frt47585,675519,318.0,KEEP & GO SEDE CLL 144 PI 1,ENEL CUNDINAMARCA,Bogotá D.C.,Cra 46 N° 144-54 PI 1,22091088.0,10.196.0.232,BIA.TIGO.COM
Frt31817,399305,324.0,FAYCO S.A.S,ENEL CUNDINAMARCA,Bogotá D.C.,Calle 20B # 44 - 38,22053169.0,10.196.0.218,BIA.TIGO.COM
Frt47641,184680,865.0,FRUBANA SEDE ALQUERIA BOGOTA,ENEL CUNDINAMARCA,Bogotá D.C.,KR 68 D NO 39 F SUR - 20,21112140.0,10.87.218.36,BIA.CLARO.COM.CO
Frt47640,1510440,866.0,COLVANES S.A.S. BOGOTA,ENEL CUNDINAMARCA,Bogotá D.C.,AV CIUDAD DE CALI NO 11 - 22,22053170.0,10.196.1.17,BIA.TIGO.COM
Frt47639,4206561,867.0,Gato Dumas Sede Bogotá,ENEL CUNDINAMARCA,Bogotá D.C.,Ak 20 # 86 - 21 - Bogotá,22053241.0,10.196.1.23,BIA.TIGO.COM
Frt70692,21396617,21529.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. SECTOR LOS NARANJOS KM 7-64 INT 6,AFINIA CARIBE_MAR,TURBACO,SECTOR LOS NARANJOS KM 7-64 INT 6,23041286.0,10.196.55.245,BIA.TIGO.COM
Frt59331,799941,19829.0,Oportunidad de Lecherías Del Occidente Sas soledad z marse madrid-madrid,ENEL CUNDINAMARCA,MADRID,soledad z marse madrid-madrid,23102074.0,10.196.6.57,BIA.TIGO.COM
Frt59316,863328,19832.0,Oportunidad de Lecherías Del Occidente Sas primavera tocancipa pueblo viejo sopo,ENEL CUNDINAMARCA,SOPÓ,primavera tocancipa pueblo viejo sopo,23102059.0,10.87.213.103,BIA.CLARO.COM.CO
Frt63955,21392094,21528.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. SECTOR LOS NARANJOS KM 7-64 INT 3,AFINIA CARIBE_MAR,TURBACO,SECTOR LOS NARANJOS KM 7-64 INT 3,23041280.0,10.196.6.110,BIA.TIGO.COM
Frt59335,21334311,21524.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. SECTOR LOS NARANJOS KM 7-64,AFINIA CARIBE_MAR,TURBACO,SECTOR LOS NARANJOS KM 7-64,23041287.0,10.196.55.190,BIA.TIGO.COM
Frt60108,19398651,16173.0,El Beso Company SAS CL SAN ANTONIO 25-27,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL SAN ANTONIO 25-27,23121224.0,10.87.211.138,BIA.CLARO.COM.CO
Frt59944,21249790,17505.0,Q118,AFINIA CARIBE_MAR,SINCELEJO,CL 28 CR 25B-365 LOC 2304,23081086.0,10.87.210.221,BIA.CLARO.COM.CO
Frt59353,21392095,21525.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. SECTOR LOS NARANJOS KM 7-64 INT 4,AFINIA CARIBE_MAR,TURBACO,SECTOR LOS NARANJOS KM 7-64 INT 4,23041289.0,10.196.55.243,BIA.TIGO.COM
Frt58949,855992,21148.0,Sunshine Bouquet 9 - FINCA CAMPO ALEGRE 4-,ENEL CUNDINAMARCA,LENGUAZAQUE,VDA SIATAMA FCA RANCHO ALEGRE,23123174.0,10.87.212.54,BIA.CLARO.COM.CO
Frt58972,7744735,21147.0,Sunshine Bouquet 9 - FINCA CAMPO ALEGRE 2-,ENEL CUNDINAMARCA,LENGUAZAQUE,MP LENGUAZAQUE VDA SIATAMA FC CAMPO ALEGRE,23123183.0,10.87.212.55,BIA.CLARO.COM.CO
Frt58976,855994,21145.0,Sunshine Bouquet 9 - FINCA CAMPO ALEGRE 3,ENEL CUNDINAMARCA,LENGUAZAQUE,VDA PAICAGUITA,23123177.0,10.87.212.56,BIA.CLARO.COM.CO
Frt58985,855995,21146.0,Sunshine Bouquet 9 - FINCA CAMPO ALEGRE 5,ENEL CUNDINAMARCA,LENGUAZAQUE,VDA SIATAMA FCA RANCHO ALEGRE,23123176.0,10.87.212.53,BIA.CLARO.COM.CO
Frt59322,1010827,21149.0,Sunshine Bouquet 9 - FINCA CAMPO ALEGRE 6,ENEL CUNDINAMARCA,LENGUAZAQUE,VR EL RABANAL,23123180.0,10.87.212.57,BIA.CLARO.COM.CO
Frt60128,19645158,18439.0,BAGUER S.A.S CR 7 16A-40 LOC 01,AFINIA CARIBE_MAR,VALLEDUPAR,CR 7 16A-40 LOC 01,37295667606.0,10.87.220.101,BIA.CLARO.COM.CO
Frt60056,21106485,18441.0,BAGUER S.A.S DG 10 6N-15 LOC B-6,AFINIA CARIBE_MAR,VALLEDUPAR,DG 10 6N-15 LOC B-6,23081029.0,10.87.211.252,BIA.CLARO.COM.CO
Frt63818,18741899,14739.0,NUR TRADING S.A.S. CR 21 CL 21-70,AFINIA CARIBE_MAR,SINCELEJO,CR 21 CL 21-70,23123019.0,10.196.58.13,BIA.TIGO.COM
Frt60193,18160219,21454.0,DEL SOL S.A.S CL 31 3-19 P 1 LOC 2,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL 31 3-19 P 1 LOC 2,23041301.0,10.196.55.249,BIA.TIGO.COM
Frt60126,17523451,21455.0,DEL SOL S.A.S CR 2 33-24 P 1 APTO 01,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 2 33-24 P 1 APTO 01,23041303.0,10.196.56.83,BIA.TIGO.COM
Frt59884,211464304,17545.0,Q71,ELECTROHUILA HUILA,NEIVA,K 5 9 24 LOC,23086533.0,10.196.55.220,BIA.TIGO.COM
Frt60515,17155365,19403.0,Copservir Ltda CL 22 CR 18 - 81,AIRE CARIBE_SOL,SABANALARGA,CL 22 CR 18 - 81,23041167.0,10.196.7.18,BIA.TIGO.COM
Frt59555,17149558,17619.0,DPROMO SABANALARGA -SHIRLEY GALVIS CL 20 CRA 18-41,AIRE CARIBE_SOL,SABANALARGA,CL 20 CRA 18-41,23041242.0,10.196.7.21,BIA.TIGO.COM
Frt59942,17271293,18449.0,CIMEDICAL SAS CR 50 CL 82 - 131 DPL CM6404,AIRE CARIBE_SOL,BARRANQUILLA,CR 50 CL 82 - 131 DPL CM6404,23061353.0,10.196.57.236,BIA.TIGO.COM
Frt78424,19792503,13034.0,Moda Enterprise SAS 2 CL 25 54-20 P 1 LOC 1,AFINIA CARIBE_MAR,EL CARMEN DE BOLÍVAR,CL 25 54-20 P 1 LOC 1,23103054.0,10.196.4.145,BIA.TIGO.COM
Frt60103,21249744,16036.0,CLASSIC JEANS SHOPS S.A.S. CL 28 CR 25B-365 LOC 1175,AFINIA CARIBE_MAR,SINCELEJO,CL 28 CR 25B-365 LOC 1175,23041226.0,10.196.6.35,BIA.TIGO.COM
Frt60158,21249745,16035.0,CLASSIC JEANS SHOPS S.A.S. CL 28 CR 25B-365 LOC 1176,AFINIA CARIBE_MAR,SINCELEJO,CL 28 CR 25B-365 LOC 1176,23041227.0,10.196.6.54,BIA.TIGO.COM
Frt59938,18091201,18310.0,AGROPECUARIA CH SAS  CARRT A SANTA LUCIA # KM 4 - 50,AIRE CARIBE_SOL,SUAN,CARRT A SANTA LUCIA # KM 4 - 50,23081203.0,10.196.59.6,BIA.TIGO.COM
Frt60418,19409261,18298.0,Hugo Florez Mendoza  Cr 14 # 41-24,AFINIA CARIBE_MAR,MONTERÍA,Cr 14 # 41-24,23101172.0,10.87.208.222,BIA.CLARO.COM.CO
Frt60753,1415143,15986.0,Altipal SAS CLL 6 17 B 12 CHIMITA PROV DE OBRA,ESSA SANTANDER,GIRÓN,CLL 6 17 B 12 CHIMITA PROV DE OBRA,23101307.0,10.196.56.9,BIA.TIGO.COM
Frt59344,21471849,21523.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. CR 91 34A-36 OFI 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 91 34A-36 OFI 1,23041291.0,10.196.55.247,BIA.TIGO.COM
Frt59340,17173001,21522.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. CR 91 34A-36,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 91 34A-36,23041279.0,10.196.6.92,BIA.TIGO.COM
Frt60057,19861998,16043.0,CLASSIC JEANS SHOPS S.A.S. CR 6 68-72 LOC 240,AFINIA CARIBE_MAR,MONTERÍA,CR 6 68-72 LOC 240,23101403.0,10.87.218.219,BIA.CLARO.COM.CO
Frt65624,1188801,11849.0,De Moda Sas CR 5 # CL 13 - 33 APTO 1 AO480,AIRE CARIBE_SOL,SANTA MARTA,CR 5 # CL 13 - 33 APTO 1 AO480,23081160.0,10.196.58.197,BIA.TIGO.COM
Frt58921,,,AGPE HACIENDA GARZONERO,CELSIA_VALLE VALLE,YOTOCO,VIA S/N 330 VEREDA LETICIA -GORUNGO-RURAL,23113028.0,10.87.210.190,BIA.CLARO.COM.CO
Frt59996,21247627,18610.0,FUNDACION PREMIUM CARE KIDS cr 4 calle 7 145,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,cr 4 calle 7 145,23103036.0,10.196.4.48,BIA.TIGO.COM
Frt60194,21107604,18443.0,PREMIUM CARE HOSPITALITY S.A.S. CR 112-120TORR H2 APTO 2205,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 112-120TORR H2 APTO 2205,37243188085.0,10.87.215.85,BIA.CLARO.COM.CO
Frt24161,1596523,12515.0,PRODIPOL CTA6 BOG,ENEL CUNDINAMARCA,Bogotá D.C.,CRA 69 BIS #31 SUR - 61,23123057.0,10.87.216.29,BIA.CLARO.COM.CO
Frt60417,17030471,18454.0,ALIANZA GYP SAS DG 31 71-7 P1  APT 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,DG 31 71-7 P1  APT 1,23083105.0,10.196.4.31,BIA.TIGO.COM
Frt59348,21358812,21526.0,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S. SECTOR LOS NARANJOS KM 7-64 INT 1,AFINIA CARIBE_MAR,TURBACO,SECTOR LOS NARANJOS KM 7-64 INT 1,23041290.0,10.196.7.67,BIA.TIGO.COM
Frt60925,177303583,11856.0,De Moda Sas CR 30A 38 42 P 1 BRR CENTRO,EMSA META,VILLAVICENCIO,CR 30A 38 42 P 1 BRR CENTRO,62416414.0,10.196.57.188,BIA.TIGO.COM
Frt60060,112267031,16836.0,FRUTOS DEL MAR GROUP SAS KM 3 VIA EL CAIRO TIERRA DEL SOL CS 11,EMSA META,VILLAVICENCIO,KM 3 VIA EL CAIRO TIERRA DEL SOL CS 11,37243186063.0,172.24.9.244,XMAASRTIOT
Frt60238,4316202,20762.0,Hotel Casa Diluca SAS  Cra 13 b 26 78,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,Cra 13 b 26 78,23101376.0,10.196.55.219,BIA.TIGO.COM
Frt60456,1118367,20761.0,Hotel Casa Diluca SAS  CL EL COLEGIO 34 37,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL EL COLEGIO 34 37,23041134.0,10.196.6.230,BIA.TIGO.COM
Frt60684,153635845,16834.0,FRUTOS DEL MAR GROUP SAS CL 25F 19 09 BRR DOS MIL ALTO,EMSA META,VILLAVICENCIO,CL 25F 19 09 BRR DOS MIL ALTO,62416417.0,10.196.57.212,BIA.TIGO.COM
Frt60061,176722743,16837.0,FRUTOS DEL MAR GROUP SAS TR 28 41A 85 BRR LA GRAMA,EMSA META,VILLAVICENCIO,TR 28 41A 85 BRR LA GRAMA,62416418.0,10.196.57.200,BIA.TIGO.COM
Frt23500,11936238,16162.0,RB CONSTRUCTORES - P 2 ACOPI (OFICINA A3),EMCALI CALI,YUMBO,CR 37 10 303 ED 1 P 2 ACOPI (OFICINA A3),23101106.0,10.87.209.19,BIA.CLARO.COM.CO
Frt24024,13624243,16167.0,PATRIMONIOS & KAPITALES S.A.S Ed3-2p-Ofi 302 N-sala capacitacion,EMCALI CALI,YUMBO,CR 37 10- 303 Ed3-2p-Ofi 302 N-sala capacitacion,23101026.0,10.196.4.99,BIA.TIGO.COM
Frt60132,18644325,17586.0,Q33,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL 29D 22-170 P 1 LOC 39,23123042.0,10.196.58.57,BIA.TIGO.COM
Frt35006,19710081,11913.0,Moda Enterprise CR 9 18 - 24,AIRE CARIBE_SOL,SANTA MARTA,CR 9 18 - 24,23123048.0,10.196.58.30,BIA.TIGO.COM
Frt60232,17420868,15875.0,Bespoke Colombia SAS CR 3 14-137,AFINIA CARIBE_MAR,MOMPÓS,CR 3 14-137,23123508.0,10.196.7.164,BIA.TIGO.COM
Frt23893,11936263,16128.0,ILUMINATA S.A Bodega  1901B,EMCALI CALI,YUMBO,CR 37 10- 303 Bodega  1901B,23101127.0,10.196.6.180,BIA.TIGO.COM
Frt60513,17327763,19385.0,Copservir Ltda CR 8 CL 44 - 58,AIRE CARIBE_SOL,BARRANQUILLA,CR 8 CL 44 - 58,23081201.0,10.196.59.24,BIA.TIGO.COM
Frt23897,13624174,16170.0,PATRIMONIOS & KAPITALES S.A.S desocupada 302 A,EMCALI CALI,YUMBO,CR 37 10- 303 desocupada 302 A,23101013.0,10.87.216.14,BIA.CLARO.COM.CO
Frt60455,21246806,18288.0,JUANAUTOS EL CERRO SAS SECTOR 1 CL 1-10,AFINIA CARIBE_MAR,TURBACO,SECTOR 1 CL 1-10,23123124.0,10.196.6.222,BIA.TIGO.COM
Frt60207,18374541,21215.0,LA MESA DE DON ALFONSO VINOS DEL VIEJO MUNDO- BAGUETTINA CAFE-RIST CR 1 CL 23 - 40 DPL AM3494 Bellavista,AIRE CARIBE_SOL,SANTA MARTA,CR 1 CL 23 - 40 DPL AM3494 Bellavista,23041306.0,10.196.7.78,BIA.TIGO.COM
Frt60240,898276481,15946.0,Altipal SAS CR 9 CL 79N 19 BGA 12,CEO CAUCA,POPAYÁN,CR 9 CL 79N 19 BGA 12,23101216.0,10.196.58.135,BIA.TIGO.COM
Frt65221,17281694,19374.0,Copservir Ltda CR 51B CL 93 - 195,AIRE CARIBE_SOL,BARRANQUILLA,CR 51B CL 93 - 195,23121188.0,10.196.58.191,BIA.TIGO.COM
Frt23487,13567699,16161.0,KAMATI LTDA Bodega 1804,EMCALI CALI,YUMBO,CR 37 10- 303 Bodega 1804,23103195.0,10.87.211.109,BIA.CLARO.COM.CO
Frt60439,18229474,19225.0,SUBS CORP S.A.S. CR 53 CL 85 - 61 PISO 1 APTO 1 CM2902,AIRE CARIBE_SOL,BARRANQUILLA,CR 53 CL 85 - 61 PISO 1 APTO 1 CM2902,23041206.0,10.196.7.46,BIA.TIGO.COM
Frt60120,17355556,20726.0,MOTEL TRONCAL SM S.A.S. CARRT 90 # KM 2 - 115 APTO 1 AP9710,AIRE CARIBE_SOL,SANTA MARTA,CARRT 90 # KM 2 - 115 APTO 1 AP9710,23123196.0,10.196.56.33,BIA.TIGO.COM
Frt23490,11936247,16159.0,RB CONSTRUCTORES - Ed1-2p Ofi A2,EMCALI CALI,YUMBO,CR 37 10 303 ED 1 P 2 ACOPI (OFICINA A2),23101122.0,10.87.214.213,BIA.CLARO.COM.CO
Frt60031,19133219,20715.0,Fundación oftalmológica del Caribe  CR 2 CL 22 - 41 DPL AU6303,AIRE CARIBE_SOL,SANTA MARTA,CR 2 CL 22 - 41 DPL AU6303,23123194.0,10.196.5.244,BIA.TIGO.COM
Frt59543,,,AGPE LOS HORNITOS,ENEL CUNDINAMARCA,Bogotá D.C.,Carrera 44 # 14-95,23103003.0,10.87.208.100,BIA.CLARO.COM.CO
Frt23503,11936239,16139.0,BOTICA COLOMBIANA S.A.S Edf 3 oficina 302 H-I,EMCALI CALI,YUMBO,CR 37 10- 303 Edf 3 oficina 302 H-I,23101154.0,10.87.209.128,BIA.CLARO.COM.CO
Frt23507,11936240,16140.0, BOTICA COLOMBIANA S.A.S Ed1-1piso -A3,EMCALI CALI,YUMBO,CR 37 10- 303 Ed1-1piso -A3,23101153.0,10.87.209.136,BIA.CLARO.COM.CO
Frt23547,11936246,16164.0,SISTRONIC ED1-2P Ofi   A1,EMCALI CALI,YUMBO,CR 37 10- 303 ED1-2P Ofi   A1,23101089.0,10.87.208.9,BIA.CLARO.COM.CO
Frt23891,13624176,16163.0,KAMATI LTDA Ed1-1P-Ofi A1-A2,EMCALI CALI,YUMBO,CR 37 10- 303 Ed1-1P-Ofi A1-A2,23101104.0,10.87.209.17,BIA.CLARO.COM.CO
Frt24374,13718725,16121.0,PROCLIDES SOLUCIONES ESTERILES S.A.S. 17B,EMCALI CALI,YUMBO,CR 37 10- 303 17B,23101365.0,10.196.6.119,BIA.TIGO.COM
Frt24730,13802693,16122.0,PROCLIDES SOLUCIONES ESTERILES S.A.S. Edficio 1702,EMCALI CALI,YUMBO,CR 37 10- 303 Edficio 1702,23041148.0,10.196.7.1,BIA.TIGO.COM
Frt32327,18703313,11914.0,Moda Enterprise CRA 45B#90210,AIRE CARIBE_SOL,BARRANQUILLA,CRA 45B#90210,23123088.0,10.196.71.39,BIA.TIGO.COM
Frt33415,21146119,11910.0,Moda Enterprise CR 9 10 - 37,AIRE CARIBE_SOL,SANTA MARTA,CR 9 10 - 37,23123167.0,10.196.56.31,BIA.TIGO.COM
Frt42307,19594872,11911.0,Moda Enterprise CARRERA 15 7 -65,AIRE CARIBE_SOL,PLATO,CARRERA 15 7 -65,23123528.0,10.196.58.56,BIA.TIGO.COM
Frt43847,17107398,18302.0,Serviconi CL 93 43 80,AIRE CARIBE_SOL,BARRANQUILLA,CL 93 43 80,23123478.0,10.196.72.56,BIA.TIGO.COM
Frt44518,18740922,18303.0,Serviconi cr 58 84 214,AIRE CARIBE_SOL,BARRANQUILLA,cr 58 84 214,23123199.0,10.196.6.1,BIA.TIGO.COM
Frt65613,17024186,19759.0,Dromedicas del oriente (farmanorte) CL 51B CR 10S - 45 DPL BC6646,AIRE CARIBE_SOL,BARRANQUILLA,CL 51B CR 10S - 45 DPL BC6646,23041282.0,10.196.55.193,BIA.TIGO.COM
Frt60043,1.6800350000000134e+17,17554.0,Q125,EPM ANTIOQUIA,BELLO,CR 50 CL 38 A -185 (INTERIOR 1344 ),23041235.0,10.196.6.71,BIA.TIGO.COM
Frt60149,18155631,19361.0,Copservir Ltda CR 75 CL 87 - 44 LOC 1,AIRE CARIBE_SOL,BARRANQUILLA,CR 75 CL 87 - 44 LOC 1,23081153.0,10.196.58.224,BIA.TIGO.COM
Frt60196,18359476,18533.0,Amber Medicina Y Rehabilitacion Sas cr 11 62a-57,AFINIA CARIBE_MAR,MONTERÍA,cr 11 62a-57,23123021.0,10.196.58.15,BIA.TIGO.COM
Frt60177,17053454,18289.0,JUANAUTOS EL CERRO SAS CL 30 18A-104,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL 30 18A-104,23123046.0,10.196.58.49,BIA.TIGO.COM
Frt60188,17222011,17758.0,BINGO CLUB LA CAFETERIA S.A.S CL 38 CR 43 - 131,AIRE CARIBE_SOL,BARRANQUILLA,CL 38 CR 43 - 131,23101305.0,10.196.57.77,BIA.TIGO.COM
Frt65118,17244602,17796.0,SOCIEDAD PORTUARIA GREEN POINT SA Cra 43 cl 2 215,AIRE CARIBE_SOL,BARRANQUILLA,Cra 43 cl 2 215,23041126.0,10.196.6.249,BIA.TIGO.COM
Frt60116,19282555,17654.0,RETAIL ANDINO SAS CR 15 23-81,AFINIA CARIBE_MAR,TURBACO,CR 15 23-81,23103175.0,10.196.4.173,BIA.TIGO.COM
Frt60538,30137582,17867.0,DEVICES & TECHNOLOGY S.A.S Cra 48 cl 76 147,AIRE CARIBE_SOL,BARRANQUILLA,Cra 48 cl 76 147,23102066.0,10.196.56.19,BIA.TIGO.COM
Frt60162,17282219,17868.0,DEVICES & TECHNOLOGY S.A.S cr 48 # 76 147,AIRE CARIBE_SOL,BARRANQUILLA,cr 48 # 76 147,23102067.0,10.196.6.41,BIA.TIGO.COM
Frt65623,19710025,13377.0,MARITEX S.A.S. CL 41 CR 46 - 213,AIRE CARIBE_SOL,BARRANQUILLA,CL 41 CR 46 - 213,23101344.0,10.196.55.230,BIA.TIGO.COM
Frt60190,17955186,19529.0,Gráficas del comercio sas CL 16A #6-60,AFINIA CARIBE_MAR,VALLEDUPAR,CL 16A #6-60,23041168.0,10.196.7.24,BIA.TIGO.COM
Frt59554,9923,17518.0,Q69,CELSIA_TOLIMA TOLIMA,IBAGUÉ,CRA 3 # 12-51 OFICINAS BCO ALM,23101272.0,10.196.58.93,BIA.TIGO.COM
Frt94613,30112285,16972.0,Fundación Don Tito CL 5 CR 13 - 612 Lagos de Caujaral,AIRE CARIBE_SOL,BARRANQUILLA,CL 5 CR 13 - 612 Lagos de Caujaral,23043297.0,10.196.57.37,BIA.TIGO.COM
Frt61005,17058663,17936.0,Auto Tropical Cartagena CR 25 CL 26-65 P 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 25 CL 26-65 P 1,23123089.0,10.196.58.32,BIA.TIGO.COM
Frt60440,17373517,21760.0,SOY LOCAL HOUSETEL SANTA MARTA S.A.S. CR 8 # CL 18 - 14,AIRE CARIBE_SOL,SANTA MARTA,CR 8 # CL 18 - 14,23123499.0,10.196.5.168,BIA.TIGO.COM
Frt60315,53810102100261304,17552.0,Ncs S. A. S. Q112,EPM ANTIOQUIA,MEDELLÍN,CL 30 A CR 82 A -26 (INTERIOR 1305 ),23101370.0,10.196.6.129,BIA.TIGO.COM
Frt60634,12516593,15985.0,Altipal SAS CL 15 25 A-13 BDG 22 A,EMCALI CALI,YUMBO,CL 15 25 A-13 BDG 22 A,23103192.0,10.87.223.82,BIA.CLARO.COM.CO
Frt78325,18336298,22049.0,MUNDO TORTAS S.A.S. CR 19 # CL 29 - 7 LOC 8 AV687,AIRE CARIBE_SOL,SANTA MARTA,CR 19 # CL 29 - 7 LOC 8 AV687,23123507.0,10.196.7.161,BIA.TIGO.COM
